226;389802;MAGIA;HP1
227;627283;MAGIA;HW2
228;499235;MAGIA;HW2
229;563637;MAGIA;HP1
230;580389;MAGIA;HW1
231;533407;MAGIA;HW1
232;557107;MAGIA;HW2
233;549838;MAGIA;HW2
234;430765;MAGIA;HP1
235;593634;MAGIA;HP1
236;473823;MAGIA;HW1
237;479384;MAGIA;HW1
238;527227;MAGIA;HW2
239;524348;MAGIA;HW2
240;545321;MAGIA;HW1
241;436229;MAGIA;HP1
242;498370;MAGIA;HP1
243;635701;MAGIA;HP1
244;473840;MAGIA;HP1
245;386147;MAGIA;PH2
246;465632;MAGIA;HP1
247;368913;MAGIA;HP1
248;366452;MAGIA;HP1
249;593240;MAGIA;HW2
250;472157;MAGIA;PH2
251;491087;MAGIA;GH3
252;450346;MAGIA;HW1
253;487273;MAGIA;HP1
254;627305;MAGIA;HW2
255;418369;MAGIA;HP1
256;441994;MAGIA;HW2
257;602442;MAGIA;HW2
258;529795;MAGIA;HP1
259;457150;MAGIA;HW2
260;463924;MAGIA;HP1
261;509782;MAGIA;HP1
262;610647;MAGIA;HP1
263;591205;MAGIA;HP1
264;603465;MAGIA;HP1
265;480463;MAGIA;HW2
266;441858;MAGIA;HP1
267;510328;MAGIA;HP1
268;505500;MAGIA;HP1
269;594731;MAGIA;HP1
270;615480;MAGIA;HP1
271;534232;HECHICERÍA;WH2
272;394403;MAGIA;HW1
273;653938;MAGIA;HW2
274;555422;MAGIA;HW1
275;519387;MAGIA;HP1
276;506400;MAGIA;HP1
277;432073;MAGIA;HW2
278;588363;MAGIA;HW2
279;576241;MAGIA;HP1
280;646683;MAGIA;HP1
281;452375;MAGIA;HP1
282;377626;MAGIA;HP1
283;652341;MAGIA;HW1
284;556504;MAGIA;HP1
285;546045;MAGIA;HW2
286;410780;MAGIA;HP1
287;530134;MAGIA;HP1
288;605643;MAGIA;HP1
289;469605;MAGIA;HP1
290;471722;MAGIA;HP1
291;552490;MAGIA;HP1
292;444671;MAGIA;HP1
293;534873;MAGIA;HP1
294;570084;MAGIA;HP1
295;386054;MAGIA;PH2
296;531697;MAGIA;HP1
297;406018;MAGIA;PH2
298;459704;MAGIA;HP1
299;457362;MAGIA;HW2
300;574696;MAGIA;HW2
301;617541;MAGIA;HW1
302;643398;MAGIA;HW1
303;487401;MAGIA;HW1
304;562452;MAGIA;HW2
305;378247;MAGIA;HP1
306;513313;MAGIA;HP1
307;632831;MAGIA;HW1
308;454011;MAGIA;HP1
309;421424;MAGIA;HW1
310;436570;MAGIA;HP1
311;518663;MAGIA;HP1
312;426524;MAGIA;HW2
313;369809;MAGIA;HP1
314;643648;MAGIA;HP1
315;411308;MAGIA;HW2
316;423604;MAGIA;HP1
317;647453;MAGIA;HW2
318;367505;MAGIA;HP1
319;463916;MAGIA;HP1
320;638334;MAGIA;HW2
321;426339;MAGIA;HW2
322;612835;MAGIA;HW2
323;551283;MAGIA;HP1
324;476282;MAGIA;HP1
325;506545;MAGIA;HW1
326;469421;MAGIA;HP1
327;466350;MAGIA;HP1
328;430431;MAGIA;HP1
329;534714;MAGIA;HP1
330;510651;MAGIA;HP1
331;611068;PROGRAMA ESPECIAL DE LICENCIATURA EN HECHICERÍA;HG1
332;564198;MAGIA;PH2
333;481295;MAGIA;HW2
334;526421;MAGIA;HW2
335;578414;MAGIA;HP1
336;650033;MAGIA;HW2
337;511175;MAGIA;HP2
338;639140;MAGIA;PH1
339;541053;MAGIA;PH2
340;378061;MAGIA;PH2
341;520324;MAGIA;HP1
342;423331;MAGIA;HW1
343;420531;MAGIA;HP1
344;369174;MAGIA;HP1
345;622971;MAGIA;HW2
346;429566;MAGIA;HW1
347;386095;MAGIA;HP1
348;599272;MAGIA;HP1
349;508387;MAGIA;HW1
350;462556;MAGIA;HP1
351;593447;MAGIA;HP1
352;371045;MAGIA;HP1
353;420343;MAGIA;HP1
354;584967;MAGIA;HP1
355;522855;MAGIA;HP1
356;536574;MAGIA;HP1
357;510703;MAGIA;HP1
358;442342;MAGIA;HW2
359;606866;MAGIA;HP1
360;534108;MAGIA;HW2
361;638600;MAGIA;HW2
362;626324;MAGIA;HW1
363;445380;MAGIA;HW1
364;628686;MAGIA;HP1
365;585259;MAGIA;PH2
366;572365;MAGIA;HW1
367;435045;MAGIA;GH1
368;583569;MAGIA;HW2
369;597204;MAGIA;PH2
370;605356;MAGIA;HW1
371;469053;MAGIA;HP1
372;618490;MAGIA;HP1
373;446621;MAGIA;HP1
374;541623;MAGIA;HP1
375;639352;MAGIA;HW1
376;503541;MAGIA;HP1
377;544133;MAGIA;HP1
378;638950;MAGIA;HP1
379;472340;MAGIA;HP1
380;379412;MAGIA;HP1
381;406168;MAGIA;HP1
382;440121;MAGIA;HW2
383;578304;MAGIA;HP1
384;499700;MAGIA;HP1
385;419928;MAGIA;HP1
386;480209;MAGIA;HP1
387;458734;MAGIA;HP1
388;634891;MAGIA;HP1
389;635322;MAGIA;HW1
390;392355;MAGIA;HW1
391;366367;MAGIA;HW1
392;517161;MAGIA;PH2
393;380363;MAGIA;HW1
394;531050;MAGIA;PH2
395;464339;MAGIA;HW2
396;463580;MAGIA;HW1
397;637187;MAGIA;HP1
398;572087;MAGIA;PH2
399;400737;MAGIA;HP1
400;373547;MAGIA;HP1
401;603790;MAGIA;HP1
402;429848;MAGIA;HP1
403;567022;MAGIA;GH3
404;621675;MAGIA;HP2
405;573843;MAGIA;HP1
406;443336;MAGIA;HP1
407;636887;MAGIA;HP1
408;605005;PROGRAMA ESPECIAL DE LICENCIATURA EN HECHICERÍA;HG1
409;593404;MAGIA;HW1
410;622677;MAGIA;HP1
411;505390;MAGIA;HP1
412;559015;MAGIA;PH2
413;383427;MAGIA;HW1
414;523647;MAGIA;HP1
415;507415;MAGIA;HW1
416;366406;MAGIA;HW1
417;499461;MAGIA;HP1
418;543328;MAGIA;HW1
419;386302;MAGIA;PH1
420;590423;MAGIA;HW1
421;544375;MAGIA;HW2
422;646455;MAGIA;HP1
423;603478;MAGIA;HP1
424;418732;MAGIA;HP1
425;606969;MAGIA;HP1
426;526464;MAGIA;HP1
427;453958;MAGIA;HP1
428;377650;MAGIA;HP1
429;462615;MAGIA;HW1
430;377296;MAGIA;HP1
431;541414;MAGIA;HW1
432;512918;MAGIA;HW2
433;436664;MAGIA;HP1
434;452376;MAGIA;HW1
435;448454;MAGIA;HW2
436;397374;MAGIA;HP1
437;414101;MAGIA;HP1
438;396405;MAGIA;HW1
439;503872;MAGIA;HP1
440;435070;MAGIA;GH1
441;581119;MAGIA;PH2
442;367662;MAGIA;HP1
443;510408;MAGIA;HW1
444;569383;MAGIA;HW1
445;562832;MAGIA;HP1
446;585372;MAGIA;HW1
447;493555;MAGIA;HW1
448;618422;MAGIA;HW2
449;555347;MAGIA;HW1
450;608999;MAGIA;HW2
451;629035;MAGIA;GH1
452;463464;MAGIA;HP1
453;590371;MAGIA;HW2
454;640348;MAGIA;HP1
455;482439;MAGIA;HP1
456;583013;MAGIA;HP1
457;428853;MAGIA;HP1
458;625046;MAGIA;GH1
459;614470;MAGIA;HP1
460;370448;MAGIA;HP1
461;525008;MAGIA;PH2
462;373641;MAGIA;HP1
463;471745;MAGIA;HW1
464;634849;MAGIA;HP1
465;605263;MAGIA;HP1
466;443186;MAGIA;HP1
467;367597;MAGIA;HP1
468;408115;MAGIA;GH3
469;486825;MAGIA;HW1
470;578275;MAGIA;HP1
471;615278;MAGIA;PH2
472;456345;MAGIA;HW1
473;381735;MAGIA;HP1
474;646286;MAGIA;HP1
475;589627;MAGIA;HP1
476;465156;MAGIA;HP1
477;501342;MAGIA;HW1
478;552155;MAGIA;HP1
479;389968;MAGIA;HW2
480;394464;MAGIA;HP1
481;599329;MAGIA;HP1
482;603425;MAGIA;HW1
483;635572;MAGIA;HP1
484;621317;MAGIA;HP1
485;400008;MAGIA;HP1
486;400884;MAGIA;HP1
487;590573;MAGIA;HP1
488;559099;MAGIA;HP1
489;460273;MAGIA;HW2
490;446026;MAGIA;PH2
491;390925;MAGIA;HP1
492;528361;MAGIA;HW1
493;597178;MAGIA;HW2
494;614323;MAGIA;HW1
495;463899;MAGIA;HP1
496;596602;MAGIA;HP1
497;619793;MAGIA;HP1
498;610643;MAGIA;HW2
499;478781;MAGIA;HP1
500;466091;MAGIA;PH2
501;396731;MAGIA;HP1
502;416111;MAGIA;PH2
503;566679;MAGIA;HW2
504;636642;MAGIA;HW2
505;430783;MAGIA;HP1
506;548820;MAGIA;HP1
507;397283;MAGIA;HW2
508;535225;MAGIA;HP1
509;646167;MAGIA;HP1
510;577327;MAGIA;HW1
511;522440;MAGIA;HW1
512;389342;MAGIA;HP1
513;492645;MAGIA;HP1
514;431217;MAGIA;HP1
515;603789;MAGIA;HW2
516;553338;MAGIA;HW1
517;558197;MAGIA;HW2
518;638373;MAGIA;HW1
519;495865;MAGIA;HP1
520;626112;MAGIA;HW2
521;524610;MAGIA;HW1
522;477104;MAGIA;HW2
523;391063;MAGIA;HP1
524;437702;MAGIA;HW2
525;643409;MAGIA;HP1
526;407514;MAGIA;HP1
527;585327;MAGIA;HW2
528;549116;MAGIA;GH3
529;422216;MAGIA;HP1
530;423157;MAGIA;HP1
531;376053;MAGIA;GH3
532;468269;MAGIA;HW2
533;443395;MAGIA;HW1
534;415296;MAGIA;HP1
535;620590;MAGIA;HW1
536;555612;MAGIA;HP1
537;438256;MAGIA;HW2
538;550833;MAGIA;HW2
539;387353;MAGIA;HW1
540;371751;MAGIA;HP1
541;465900;MAGIA;HW2
542;431392;MAGIA;HW1
543;573589;MAGIA;HP1
544;410837;MAGIA;HP1
545;579410;MAGIA;HW1
546;393827;MAGIA;HW1
547;607515;MAGIA;HP1
548;584035;MAGIA;HW2
549;457511;MAGIA;HP1
550;376609;MAGIA;HP1
551;403839;MAGIA;HP1
552;456188;MAGIA;HW2
553;428346;MAGIA;HP1
554;571131;MAGIA;PH2
555;557798;MAGIA;HP1
556;470636;MAGIA;HW2
557;619356;MAGIA;HW2
558;450826;MAGIA;HW1
559;629636;MAGIA;HW2
560;545441;MAGIA;HW2
561;579566;MAGIA;HP1
562;559253;MAGIA;HW2
563;528809;MAGIA;HP1
564;454968;MAGIA;HP1
565;511023;MAGIA;HP1
566;453460;MAGIA;HW2
567;445693;MAGIA;HP1
568;470108;MAGIA;HP1
569;616472;MAGIA;HP1
570;435715;MAGIA;HP1
571;611434;MAGIA;HP1
572;539663;MAGIA;HP1
573;644557;MAGIA;HW1
574;401048;MAGIA;HP1
575;544580;MAGIA;HW2
576;456105;MAGIA;HP1
577;482523;MAGIA;HW1
578;441327;MAGIA;HP1
579;641756;MAGIA;HP1
580;519806;MAGIA;HP1
581;450357;MAGIA;HW1
582;375570;MAGIA;HW2
583;509161;MAGIA;HP1
584;406640;MAGIA;HP1
585;493046;MAGIA;HW2
586;651039;MAGIA;GH1
587;435388;MAGIA;HW1
588;369742;MAGIA;HP1
589;594630;MAGIA;HP1
590;530477;MAGIA;HP1
591;429642;MAGIA;HP1
592;517334;MAGIA;HW1
593;383708;MAGIA;HW1
594;596045;MAGIA;PH2
595;457375;MAGIA;HW1
596;651614;MAGIA;HP1
597;594765;MAGIA;HW2
598;559588;MAGIA;HW1
599;499850;MAGIA;HP1
600;396810;MAGIA;HW1
601;493473;MAGIA;HP1
602;484755;MAGIA;HP1
603;639016;MAGIA;HP1
604;610432;MAGIA;HP1
605;427770;MAGIA;HP1
606;553544;MAGIA;HW1
607;460939;MAGIA;HP1
608;391357;MAGIA;HW2
609;625062;MAGIA;GH1
610;649598;MAGIA;HP1
611;403584;MAGIA;HP1
612;539861;MAGIA;HW2
613;486287;MAGIA;HP1
614;374366;MAGIA;HW1
615;493149;MAGIA;HW2
616;615112;MAGIA;GH3
617;484349;MAGIA;HW1
618;467552;MAGIA;HW2
619;480015;MAGIA;HW2
620;474985;MAGIA;HP1
621;574032;MAGIA;HW2
622;448302;MAGIA;HP1
623;572813;MAGIA;HP1
624;484571;MAGIA;HW2
625;496769;MAGIA;HP1
626;391086;MAGIA;HP1
627;575278;MAGIA;HP1
628;412038;MAGIA;GH3
629;566176;MAGIA;PH1
630;518324;MAGIA;HP1
631;631639;MAGIA;HW1
632;474362;MAGIA;HW1
633;423197;MAGIA;HP1
634;442469;MAGIA;HP1
635;462408;MAGIA;HP1
636;545656;MAGIA;HW2
637;446829;MAGIA;HP1
638;395457;MAGIA;HP1
639;499360;MAGIA;HW2
640;509847;MAGIA;HP1
641;498445;MAGIA;HP1
642;538443;MAGIA;HP1
643;521126;MAGIA;HW2
644;382281;MAGIA;HP1
645;524537;MAGIA;HP1
646;468387;MAGIA;HP1
647;525054;MAGIA;HW2
648;467150;MAGIA;HP1
649;551075;MAGIA;HP1
650;601445;MAGIA;HW2
651;412309;MAGIA;HP1
652;549678;MAGIA;HP1
653;404621;MAGIA;HP1
654;544085;MAGIA;PH2
655;579382;MAGIA;HW1
656;474024;MAGIA;PH2
657;596033;MAGIA;PH2
658;490721;MAGIA;HP1
659;624331;MAGIA;HP1
660;453075;MAGIA;GH1
661;446877;MAGIA;HP1
662;568619;MAGIA;HP1
663;444101;MAGIA;HP1
664;636338;MAGIA;HP1
665;549143;MAGIA;HP1
666;561432;MAGIA;HP1
667;554794;MAGIA;HP1
668;469802;MAGIA;HP1
669;636776;MAGIA;HP1
670;452960;MAGIA;HW2
671;578550;MAGIA;HP1
672;502006;MAGIA;HP1
673;630572;MAGIA;HW2
674;550578;MAGIA;HW1
675;627334;MAGIA;HP1
676;420270;MAGIA;HP1
677;479932;MAGIA;HP1
678;548723;MAGIA;HP1
679;436419;MAGIA;HW1
680;379355;MAGIA;HP1
681;550308;MAGIA;HP1
682;399441;MAGIA;HP1
683;376502;MAGIA;HP1
684;634785;MAGIA;HW2
685;613179;MAGIA;HP1
686;504625;MAGIA;HW2
687;625582;MAGIA;HP1
688;641378;MAGIA;HW1
689;400624;MAGIA;HP1
690;538404;MAGIA;HP1
691;653192;MAGIA;HP1
692;428050;MAGIA;GH3
693;498125;MAGIA;HP1
694;568629;MAGIA;HP1
695;460059;MAGIA;PH1
696;634313;MAGIA;HW2
697;593090;MAGIA;GH2
698;537036;MAGIA;HP1
699;496875;MAGIA;HP1
700;608747;MAGIA;HW2
701;397631;MAGIA;HW2
702;436009;MAGIA;HP1
703;551777;MAGIA;HP1
704;613363;MAGIA;HP1
705;496011;MAGIA;HP1
706;607080;MAGIA;HP1
707;400333;MAGIA;HP1
708;619254;MAGIA;PH2
709;602595;MAGIA;HP1
710;500312;MAGIA;HW2
711;441420;MAGIA;HP1
712;623635;MAGIA;HP1
713;613831;MAGIA;HP1
714;450575;MAGIA;HP1
715;405990;MAGIA;HP1
716;450193;MAGIA;HW1
717;368482;MAGIA;HP1
718;567516;MAGIA;HP1
719;541269;MAGIA;HW1
720;398580;MAGIA;HP1
721;575049;MAGIA;HW1
722;609474;MAGIA;HP1
723;459106;MAGIA;HP1
724;513226;MAGIA;HW1
725;508654;MAGIA;HP1
726;478054;MAGIA;HW2
727;441586;MAGIA;HP1
728;378260;MAGIA;HW1
729;469120;MAGIA;HW2
730;542242;MAGIA;HW1
731;487720;MAGIA;HP1
732;609139;MAGIA;HW1
733;592691;MAGIA;HW2
734;460474;MAGIA;HP1
735;512771;MAGIA;HP1
736;504448;MAGIA;HP1
737;618652;MAGIA;HW2
738;479589;MAGIA;HP1
739;651822;MAGIA;HP1
740;623468;MAGIA;HW2
741;465289;MAGIA;PH2
742;565002;DOCTORADO EN MAGIA;DO1
743;599377;MAGIA;HW2
744;451716;MAGIA;HP1
745;532639;MAGIA;HP1
746;462968;MAGIA;HW2
747;466319;MAGIA;HW2
748;555326;MAGIA;HP1
749;445436;MAGIA;HP1
750;638488;MAGIA;HP1
751;529100;MAGIA;HW1
752;445582;MAGIA;HP1
753;400446;MAGIA;HP1
754;439139;MAGIA;HP1
755;546599;MAGIA;HP1
756;487779;MAGIA;HW2
757;379393;MAGIA;HP1
758;530719;MAGIA;HP1
759;580128;MAGIA;HW1
760;620358;MAGIA;HW2
761;533143;MAGIA;HW1
762;396012;MAGIA;HP1
763;472855;MAGIA;HP1
764;628131;MAGIA;HW1
765;450391;MAGIA;HP1
766;524023;MAGIA;GH3
767;591074;MAGIA;GH1
768;600259;MAGIA;HW1
769;652694;MAGIA;HP1
770;410957;MAGIA;HP1
771;580728;MAGIA;HP1
772;466239;MAGIA;HW1
773;537238;MAGIA;HW2
774;520839;MAGIA;HP1
775;635519;MAGIA;HW1
776;407074;MAGIA;HW1
777;637047;MAGIA;HW1
778;437270;MAGIA;HW1
779;483636;MAGIA;HP1
780;474660;MAGIA;HP1
781;388211;MAGIA;HW1
782;467162;MAGIA;HP1
783;580203;MAGIA;HW2
784;538577;MAGIA;HP1
785;554603;MAGIA;HW2
786;565581;MAGIA;HW1
787;514174;MAGIA;HW2
788;408340;MAGIA;HP1
789;631213;MAGIA;HP1
790;592642;MAGIA;HP1
791;413916;MAGIA;HW2
792;453236;MAGIA;HW1
793;420117;MAGIA;HP1
794;647818;MAGIA;HP1
795;472407;MAGIA;HP1
796;500950;MAGIA;HP2
797;528160;MAGIA;HP1
798;573593;MAGIA;HP2
799;367947;MAGIA;HW2
800;503413;MAGIA;HP1
801;421832;MAGIA;HP1
802;439333;MAGIA;HP1
803;405004;MAGIA;HW1
804;504045;MAGIA;HP1
805;556012;MAGIA;HW1
806;508844;MAGIA;HP1
807;534351;MAGIA;HP1
808;601740;MAGIA;HW1
809;402847;MAGIA;HP1
810;461471;MAGIA;HW2
811;397067;MAGIA;HP1
812;505013;MAGIA;HP1
813;560244;MAGIA;HP1
814;418814;MAGIA;HP1
815;446905;MAGIA;HW2
816;635465;MAGIA;HP1
817;566212;MAGIA;HP1
818;612696;MAGIA;HP2
819;629198;MAGIA;HP2
820;557604;MAGIA;HW2
821;434017;MAGIA;HW2
822;569965;MAGIA;HP1
823;422283;MAGIA;HP1
824;595684;MAGIA;HW1
825;498744;MAGIA;HP1
826;653553;MAGIA;HP1
827;581154;MAGIA;HW1
828;590046;MAGIA;HP1
829;648945;MAGIA;HP1
830;550536;MAGIA;HP1
831;603775;MAGIA;HP1
832;473555;MAGIA;HP1
833;488524;MAGIA;HP1
834;491803;MAGIA;HP1
835;443061;MAGIA;HW2
836;582717;MAGIA;HP1
837;498035;MAGIA;HP1
838;590727;MAGIA;HP1
839;608625;MAGIA;HP1
840;417443;MAGIA;HP1
841;538624;MAGIA;HP1
842;404411;MAGIA;HP1
843;636240;MAGIA;HP1
844;426757;MAGIA;HP1
845;617153;MAGIA;HP1
846;396301;MAGIA;HP1
847;471854;MAGIA;HW2
848;493736;MAGIA;HP1
849;603734;MAGIA;HW1
850;536357;MAGIA;HP1
851;455324;MAGIA;HW2
852;573299;MAGIA;HP1
853;419493;MAGIA;HP1
854;390907;MAGIA;HP1
855;448121;MAGIA;HP1
856;577283;MAGIA;HW2
857;652974;MAGIA;HP1
858;486023;MAGIA;GH1
859;525050;MAGIA;HP1
860;369453;MAGIA;HP1
861;545291;MAGIA;HP1
862;517465;MAGIA;HW2
863;396368;MAGIA;HW2
864;471016;MAGIA;GH1
865;442590;MAGIA;HP1
866;572669;MAGIA;HW1
867;467925;MAGIA;HP1
868;588397;MAGIA;HP1
869;374399;MAGIA;HW2
870;457668;MAGIA;HP1
871;463267;MAGIA;HW1
872;453373;MAGIA;HP1
873;465836;MAGIA;HP1
874;433746;MAGIA;HP1
875;506187;MAGIA;HW2
876;590144;MAGIA;HP1
877;393877;MAGIA;HP1
878;498472;MAGIA;HW2
879;640291;MAGIA;HP1
880;426633;MAGIA;HW2
881;382049;MAGIA;GH2
882;442046;MAGIA;HW1
883;409141;MAGIA;HP1
884;408581;MAGIA;HP1
885;489837;MAGIA;HP1
886;529811;MAGIA;HP1
887;369779;MAGIA;HP1
888;553791;MAGIA;HP1
889;383168;MAGIA;HW1
890;444458;MAGIA;HP1
891;650069;MAGIA;GH1
892;496072;MAGIA;GH1
893;461652;MAGIA;HP1
894;473778;MAGIA;HP1
895;468054;MAGIA;GH3
896;558433;MAGIA;HP1
897;644808;MAGIA;HP1
898;441211;MAGIA;HP1
899;502175;MAGIA;HP1
900;609721;MAGIA;HW1
901;374471;MAGIA;HP1
902;594366;MAGIA;HW2
903;623269;MAGIA;HP1
904;559733;MAGIA;HP1
905;478194;MAGIA;HP1
906;543811;MAGIA;HP2
907;589072;MAGIA;HW2
908;405854;MAGIA;HW2
909;653541;MAGIA;HW2
910;603552;MAGIA;HP1
911;529653;MAGIA;HP1
912;437283;MAGIA;HW1
913;610111;MAGIA;HP1
914;398762;MAGIA;HP1
915;555715;MAGIA;HP1
916;546874;MAGIA;HP1
917;440185;MAGIA;HW1
918;619679;MAGIA;HW1
919;545303;MAGIA;HW2
920;566637;MAGIA;HP1
921;655380;MAGIA;HP1
922;628858;MAGIA;HP1
923;601321;MAGIA;HW2
924;558328;MAGIA;HP1
925;411238;MAGIA;HW1
926;536147;MAGIA;HP1
927;558783;MAGIA;HP1
